ID,Name,Class,Type,CD,Region,Parent,Slug,Lat,Lng,CoordSrc,Pop2021,Pop2016,Dwellings2021,LandKm2,PopSrc,DistWinnipegKM,DistBrandonKM,Score,Gate,DeferReason
MB-UNP-armstrongs-point,"Armstrongs Point",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,armstrongs-point,49.87694,-97.15611,CGN,,,,,"",2,200,34.9,DEFER,"no grounded population"
MB-UNP-assiniview-park,"Assiniview Park",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,assiniview-park,49.84861,-99.97917,CGN,,,,,"",204,2,34.9,DEFER,"no grounded population"
MB-UNP-baragar,"Baragar",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,baragar,49.87111,-99.91583,CGN,,,,,"",199,4,34.9,DEFER,"no grounded population"
MB-UNP-barnsley,"Barnsley",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,barnsley,49.59194,-97.99000,CGN,,,,,"",70,144,34.9,DEFER,"no grounded population"
MB-UNP-belleview,"Belleview",COMMUNITY,"Community",06,Westman,,belleview,49.60472,-100.85667,CGN,,,,,"",269,71,34.9,DEFER,"no grounded population"
MB-UNP-boundary-park,"Boundary Park",COMMUNITY,"Unincorporated Community",18,Interlake,,boundary-park,50.51417,-96.97417,CGN,,,,,"",70,224,34.9,DEFER,"no grounded population"
MB-UNP-braeside,"Braeside",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,braeside,49.91083,-97.08000,CGN,,,,,"",5,206,34.9,DEFER,"no grounded population"
MB-UNP-bronx,"Bronx",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,bronx,49.91278,-97.11222,CGN,,,,,"",3,203,34.9,DEFER,"no grounded population"
MB-UNP-city-centre,"City Centre",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,city-centre,49.87611,-97.16389,CGN,,,,,"",3,200,34.9,DEFER,"no grounded population"
MB-UNP-crandall,"Crandall",COMMUNITY,"Community",15,Westman,,crandall,50.15000,-100.78444,CGN,,,,,"",262,68,34.9,DEFER,"no grounded population"
MB-UNP-crescentwood,"Crescentwood",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,crescentwood,49.86722,-97.16250,CGN,,,,,"",4,200,34.9,DEFER,"no grounded population"
MB-UNP-cypress-river,"Cypress River",COMMUNITY,"Local Urban District",08,Central Plains,,cypress-river,49.55583,-99.08667,CGN,,,,,"",145,70,34.9,DEFER,"no grounded population"
MB-UNP-dand,"Dand",COMMUNITY,"Community",05,Westman,,dand,49.34000,-100.50000,CGN,,,,,"",250,69,34.9,DEFER,"no grounded population"
MB-UNP-dennis-lake,"Dennis Lake",COMMUNITY,"Unincorporated Community",14,Interlake,,dennis-lake,50.52139,-97.36639,CGN,,,,,"",72,199,34.9,DEFER,"no grounded population"
MB-UNP-east-elmwood,"East Elmwood",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,east-elmwood,49.90333,-97.08111,CGN,,,,,"",4,206,34.9,DEFER,"no grounded population"
MB-UNP-east-end,"East End",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,east-end,49.84500,-99.91889,CGN,,,,,"",199,2,34.9,DEFER,"no grounded population"
MB-UNP-east-end-industrial-park,"East End Industrial Park",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,east-end-industrial-park,49.83444,-99.92333,CGN,,,,,"",200,2,34.9,DEFER,"no grounded population"
MB-UNP-east-kildonan,"East Kildonan",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,east-kildonan,49.92222,-97.10056,CGN,,,,,"",4,204,34.9,DEFER,"no grounded population"
MB-UNP-elm-park,"Elm Park",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,elm-park,49.85500,-97.11694,CGN,,,,,"",5,203,34.9,DEFER,"no grounded population"
MB-UNP-elmwood,"Elmwood",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,elmwood,49.90889,-97.09500,CGN,,,,,"",3,205,34.9,DEFER,"no grounded population"
MB-UNP-fort-rouge,"Fort Rouge",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,fort-rouge,49.86667,-97.15000,CGN,,,,,"",3,201,34.9,DEFER,"no grounded population"
MB-UNP-glenlawn,"Glenlawn",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,glenlawn,49.86167,-97.10556,CGN,,,,,"",4,204,34.9,DEFER,"no grounded population"
MB-UNP-glenmoor,"Glenmoor",COMMUNITY,"Unincorporated Community",13,Interlake,,glenmoor,50.31194,-96.42111,CGN,,,,,"",69,257,34.9,DEFER,"no grounded population"
MB-UNP-grant-park,"Grant Park",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,grant-park,49.85583,-97.16278,CGN,,,,,"",5,200,34.9,DEFER,"no grounded population"
MB-UNP-greenacres,"Greenacres",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,greenacres,49.83028,-99.93417,CGN,,,,,"",201,2,34.9,DEFER,"no grounded population"
MB-UNP-hamilton-heights,"Hamilton Heights",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,hamilton-heights,49.87889,-99.97306,CGN,,,,,"",203,4,34.9,DEFER,"no grounded population"
MB-UNP-highland-park,"Highland Park",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,highland-park,49.87889,-99.94972,CGN,,,,,"",201,3,34.9,DEFER,"no grounded population"
MB-UNP-hilltop,"Hilltop",COMMUNITY,"Unincorporated Community",15,Westman,,hilltop,50.46972,-99.81333,CGN,,,,,"",201,70,34.9,DEFER,"no grounded population"
MB-UNP-kingston-crescent,"Kingston Crescent",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,kingston-crescent,49.85333,-97.12889,CGN,,,,,"",5,202,34.9,DEFER,"no grounded population"
MB-UNP-kirkcaldy-heights,"Kirkcaldy Heights",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,kirkcaldy-heights,49.86528,-99.94972,CGN,,,,,"",201,2,34.9,DEFER,"no grounded population"
MB-UNP-komarno,"Komarno",COMMUNITY,"Community",14,Interlake,,komarno,50.50667,-97.25056,CGN,,,,,"",68,206,34.9,DEFER,"no grounded population"
MB-UNP-larkhill,"Larkhill",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,larkhill,49.83889,-99.97861,CGN,,,,,"",204,2,34.9,DEFER,"no grounded population"
MB-UNP-lavinia,"Lavinia",COMMUNITY,"Community",15,Westman,,lavinia,50.27444,-100.66806,CGN,,,,,"",255,70,34.9,DEFER,"no grounded population"
MB-UNP-linden-lanes,"Linden Lanes",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,linden-lanes,49.83056,-99.97861,CGN,,,,,"",204,3,34.9,DEFER,"no grounded population"
MB-UNP-lowland,"Lowland",COMMUNITY,"Unincorporated Community",13,Interlake,,lowland,50.25278,-96.35111,CGN,,,,,"",69,261,34.9,DEFER,"no grounded population"
MB-UNP-maginot,"Maginot",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,maginot,49.87250,-97.08278,CGN,,,,,"",5,206,34.9,DEFER,"no grounded population"
MB-UNP-maples,"Maples",COMMUNITY,"Unincorporated Community",06,Westman,,maples,49.80139,-100.94611,CGN,,,,,"",273,72,34.9,DEFER,"no grounded population"
MB-UNP-milner-ridge,"Milner Ridge",COMMUNITY,"Community",01,Eastman,,milner-ridge,50.17167,-96.23861,CGN,,,,,"",71,268,34.9,DEFER,"no grounded population"
MB-UNP-mountain-road,"Mountain Road",COMMUNITY,"Unincorporated Community",15,Westman,,mountain-road,50.44556,-99.65500,CGN,,,,,"",189,70,34.9,DEFER,"no grounded population"
MB-UNP-ninga,"Ninga",COMMUNITY,"Local Urban District",05,Westman,,ninga,49.22750,-99.88944,CGN,,,,,"",212,69,34.9,DEFER,"no grounded population"
MB-UNP-north-end,"North End",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,north-end,49.91472,-97.15028,CGN,,,,,"",2,201,34.9,DEFER,"no grounded population"
MB-UNP-north-point-douglas,"North Point Douglas",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,north-point-douglas,49.90889,-97.12833,CGN,,,,,"",2,202,34.9,DEFER,"no grounded population"
MB-UNP-north-river-heights,"North River Heights",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,north-river-heights,49.86889,-97.18444,CGN,,,,,"",4,198,34.9,DEFER,"no grounded population"
MB-UNP-norwood,"Norwood",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,norwood,49.87667,-97.11972,CGN,,,,,"",2,203,34.9,DEFER,"no grounded population"
MB-UNP-norwood-east,"Norwood East",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,norwood-east,49.87778,-97.11222,CGN,,,,,"",3,203,34.9,DEFER,"no grounded population"
MB-UNP-norwood-west,"Norwood West",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,norwood-west,49.87500,-97.12667,CGN,,,,,"",2,202,34.9,DEFER,"no grounded population"
MB-UNP-pansy,"Pansy",COMMUNITY,"Unincorporated Community",02,Eastman,,pansy,49.32611,-96.71389,CGN,,,,,"",70,240,34.9,DEFER,"no grounded population"
MB-UNP-parkdale-heights,"Parkdale Heights",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,parkdale-heights,49.82389,-99.97806,CGN,,,,,"",204,3,34.9,DEFER,"no grounded population"
MB-UNP-patricia-beach,"Patricia Beach",COMMUNITY,"Unincorporated Community",13,Interlake,,patricia-beach,50.42639,-96.60361,CGN,,,,,"",70,247,34.9,DEFER,"no grounded population"
MB-UNP-pine-creek-station,"Pine Creek Station",COMMUNITY,"Unincorporated Community",08,Central Plains,,pine-creek-station,50.03111,-99.00056,CGN,,,,,"",134,71,34.9,DEFER,"no grounded population"
MB-UNP-point-douglas,"Point Douglas",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,point-douglas,49.90361,-97.11917,CGN,,,,,"",2,203,34.9,DEFER,"no grounded population"
MB-UNP-portage-junction,"Portage Junction",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,portage-junction,49.85222,-97.15389,CGN,,,,,"",5,200,34.9,DEFER,"no grounded population"
MB-UNP-richmond-park,"Richmond Park",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,richmond-park,49.82389,-99.96722,CGN,,,,,"",203,3,34.9,DEFER,"no grounded population"
MB-UNP-river-heights,"River Heights",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,river-heights,49.86417,-97.18889,CGN,,,,,"",5,198,34.9,DEFER,"no grounded population"
MB-UNP-riverheights,"Riverheights",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,riverheights,49.84528,-99.99194,CGN,,,,,"",205,3,34.9,DEFER,"no grounded population"
MB-UNP-riverview,"Riverview",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,riverview,49.86194,-97.13111,CGN,,,,,"",4,202,34.9,DEFER,"no grounded population"
MB-UNP-roslyn,"Roslyn",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,roslyn,49.87833,-97.15139,CGN,,,,,"",2,201,34.9,DEFER,"no grounded population"
MB-UNP-sandy-hook-golf-course,"Sandy Hook Golf Course",COMMUNITY,"Community",18,Interlake,,sandy-hook-golf-course,50.52889,-96.99333,CGN,,,,,"",71,224,34.9,DEFER,"no grounded population"
MB-UNP-sargent-park,"Sargent Park",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,sargent-park,49.90028,-97.18250,CGN,,,,,"",3,198,34.9,DEFER,"no grounded population"
MB-UNP-shaughnessy-heights,"Shaughnessy Heights",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,shaughnessy-heights,49.92861,-97.17472,CGN,,,,,"",5,199,34.9,DEFER,"no grounded population"
MB-UNP-st-boniface-industrial-area,"St. Boniface Industrial Area",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,st-boniface-industrial-area,49.88611,-97.08722,CGN,,,,,"",4,205,34.9,DEFER,"no grounded population"
MB-UNP-st-james-industrial-area,"St. James Industrial Area",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,st-james-industrial-area,49.90861,-97.20417,CGN,,,,,"",5,197,34.9,DEFER,"no grounded population"
MB-UNP-st-johns,"St. Johns",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,st-johns,49.92500,-97.13333,CGN,,,,,"",3,202,34.9,DEFER,"no grounded population"
MB-UNP-stony-point,"Stony Point",COMMUNITY,"Unincorporated Community",13,Interlake,,stony-point,50.41389,-96.61669,CGN,,,,,"",69,246,34.9,DEFER,"no grounded population"
MB-UNP-strathclair,"Strathclair",COMMUNITY,"Local Urban District",15,Westman,,strathclair,50.40472,-100.39667,CGN,,,,,"",239,70,34.9,DEFER,"no grounded population"
MB-UNP-thalberg,"Thalberg",COMMUNITY,"Community",13,Interlake,,thalberg,50.37028,-96.48972,CGN,,,,,"",70,253,34.9,DEFER,"no grounded population"
MB-UNP-trinity-park,"Trinity Park",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,trinity-park,49.82000,-99.95028,CGN,,,,,"",202,3,34.9,DEFER,"no grounded population"
MB-UNP-valleyview,"Valleyview",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,valleyview,49.84500,-99.98028,CGN,,,,,"",204,2,34.9,DEFER,"no grounded population"
MB-UNP-waverley,"Waverley",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,waverley,49.83722,-99.99028,CGN,,,,,"",204,3,34.9,DEFER,"no grounded population"
MB-UNP-west-elmwood,"West Elmwood",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,west-elmwood,49.91472,-97.11944,CGN,,,,,"",3,203,34.9,DEFER,"no grounded population"
MB-UNP-west-end,"West End",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,west-end,49.89472,-97.17222,CGN,,,,,"",2,199,34.9,DEFER,"no grounded population"
MB-UNP-weston,"Weston",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,weston,49.91611,-97.19000,CGN,,,,,"",4,198,34.9,DEFER,"no grounded population"
MB-UNP-westview,"Westview",NEIGHBORHOOD,"Neighborhood",07,Westman,brandon,westview,49.83000,-99.99000,CGN,,,,,"",205,4,34.9,DEFER,"no grounded population"
MB-UNP-whittier,"Whittier",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,whittier,49.89917,-97.11361,CGN,,,,,"",2,203,34.9,DEFER,"no grounded population"
MB-UNP-wolseley,"Wolseley",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,wolseley,49.88167,-97.17389,CGN,,,,,"",3,199,34.9,DEFER,"no grounded population"
MB-UNP-all-seasons-estates,"All Seasons Estates",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,all-seasons-estates,49.93667,-97.04944,CGN,,,,,"",8,208,34.8,DEFER,"no grounded population"
MB-UNP-arnaud,"Arnaud",COMMUNITY,"Community",02,Eastman,,arnaud,49.25028,-97.10389,CGN,,,,,"",72,216,34.8,DEFER,"no grounded population"
MB-UNP-baldur,"Baldur",COMMUNITY,"Local Urban District",04,Pembina Valley,,baldur,49.38528,-99.24389,CGN,,,,,"",162,72,34.8,DEFER,"no grounded population"
MB-UNP-beach-junction,"Beach Junction",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,beach-junction,49.88917,-97.06528,CGN,,,,,"",5,207,34.8,DEFER,"no grounded population"
MB-UNP-beaconia,"Beaconia",COMMUNITY,"Community",01,Eastman,,beaconia,50.44556,-96.55750,CGN,,,,,"",74,251,34.8,DEFER,"no grounded population"
MB-UNP-beaumont,"Beaumont",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,beaumont,49.84472,-97.15917,CGN,,,,,"",6,200,34.8,DEFER,"no grounded population"
MB-UNP-bright-oaks,"Bright Oaks",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,bright-oaks,49.82639,-97.11806,CGN,,,,,"",8,203,34.8,DEFER,"no grounded population"
MB-UNP-brooklands,"Brooklands",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,brooklands,49.92083,-97.20000,CGN,,,,,"",5,197,34.8,DEFER,"no grounded population"
MB-UNP-carlowrie,"Carlowrie",COMMUNITY,"Community",02,Eastman,,carlowrie,49.25194,-96.96194,CGN,,,,,"",73,226,34.8,DEFER,"no grounded population"
MB-UNP-contour,"Contour",COMMUNITY,"Unincorporated Community",01,Eastman,,contour,49.87778,-96.11250,CGN,,,,,"",74,275,34.8,DEFER,"no grounded population"
MB-UNP-crescent-park,"Crescent Park",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,crescent-park,49.83778,-97.14250,CGN,,,,,"",6,201,34.8,DEFER,"no grounded population"
MB-UNP-curtis,"Curtis",COMMUNITY,"Unincorporated Community",09,Central Plains,,curtis,49.94139,-98.14556,CGN,,,,,"",72,130,34.8,DEFER,"no grounded population"
MB-UNP-elk-ranch,"Elk Ranch",COMMUNITY,"Unincorporated Community",15,Westman,,elk-ranch,50.44694,-99.57139,CGN,,,,,"",184,72,34.8,DEFER,"no grounded population"
MB-UNP-exira,"Exira",COMMUNITY,"Unincorporated Community",08,Central Plains,,exira,49.98222,-98.96139,CGN,,,,,"",131,72,34.8,DEFER,"no grounded population"
MB-UNP-foley,"Foley",COMMUNITY,"Unincorporated Community",18,Interlake,,foley,50.54722,-97.09139,CGN,,,,,"",73,218,34.8,DEFER,"no grounded population"
MB-UNP-fort-garry,"Fort Garry",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,fort-garry,49.84139,-97.15000,CGN,,,,,"",6,201,34.8,DEFER,"no grounded population"
MB-UNP-fort-garry-industrial-park,"Fort Garry Industrial Park",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,fort-garry-industrial-park,49.82667,-97.16417,CGN,,,,,"",8,200,34.8,DEFER,"no grounded population"
MB-UNP-garden-city,"Garden City",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,garden-city,49.94278,-97.14472,CGN,,,,,"",5,201,34.8,DEFER,"no grounded population"
MB-UNP-garden-grove,"Garden Grove",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,garden-grove,49.94222,-97.21500,CGN,,,,,"",8,196,34.8,DEFER,"no grounded population"
MB-UNP-gull-lake,"Gull Lake",COMMUNITY,"Unincorporated Community",13,Interlake,,gull-lake,50.40612,-96.51947,CGN,,,,,"",72,252,34.8,DEFER,"no grounded population"
MB-UNP-harbour-view-south,"Harbour View South",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,harbour-view-south,49.91917,-97.03528,CGN,,,,,"",8,209,34.8,DEFER,"no grounded population"
MB-UNP-high-bluff,"High Bluff",COMMUNITY,"Community",09,Central Plains,,high-bluff,50.01889,-98.14806,CGN,,,,,"",74,130,34.8,DEFER,"no grounded population"
MB-UNP-husavik,"Husavik",COMMUNITY,"Unincorporated Community",18,Interlake,,husavik,50.56306,-96.99278,CGN,,,,,"",75,225,34.8,DEFER,"no grounded population"
MB-UNP-inkster-industrial-park,"Inkster Industrial Park",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,inkster-industrial-park,49.93667,-97.17556,CGN,,,,,"",5,199,34.8,DEFER,"no grounded population"
MB-UNP-inwood,"Inwood",COMMUNITY,"Community",18,Interlake,,inwood,50.50639,-97.49556,CGN,,,,,"",73,189,34.8,DEFER,"no grounded population"
MB-UNP-ipswich,"Ipswich",COMMUNITY,"Unincorporated Community",15,Westman,,ipswich,50.41833,-100.48083,CGN,,,,,"",245,74,34.8,DEFER,"no grounded population"
MB-UNP-island-beach,"Island Beach",COMMUNITY,"Unincorporated Community",01,Eastman,,island-beach,50.46000,-96.57333,CGN,,,,,"",75,250,34.8,DEFER,"no grounded population"
MB-UNP-kane,"Kane",COMMUNITY,"Community",03,Pembina Valley,,kane,49.35444,-97.72722,CGN,,,,,"",74,169,34.8,DEFER,"no grounded population"
MB-UNP-keyes,"Keyes",COMMUNITY,"Community",15,Westman,,keyes,50.24194,-99.12194,CGN,,,,,"",147,74,34.8,DEFER,"no grounded population"
MB-UNP-kildonan,"Kildonan",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,kildonan,49.95000,-97.10000,CGN,,,,,"",7,204,34.8,DEFER,"no grounded population"
MB-UNP-lakeside-meadows,"Lakeside Meadows",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,lakeside-meadows,49.90861,-97.02722,CGN,,,,,"",8,210,34.8,DEFER,"no grounded population"
MB-UNP-lauder,"Lauder",COMMUNITY,"Community",05,Westman,,lauder,49.39056,-100.67694,CGN,,,,,"",261,73,34.8,DEFER,"no grounded population"
MB-UNP-layland,"Layland",COMMUNITY,"Community",09,Central Plains,,layland,49.80083,-98.17028,CGN,,,,,"",75,128,34.8,DEFER,"no grounded population"
MB-UNP-linden-woods,"Linden Woods",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,linden-woods,49.83417,-97.19111,CGN,,,,,"",8,198,34.8,DEFER,"no grounded population"
MB-UNP-lord-selkirk,"Lord Selkirk",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,lord-selkirk,49.94583,-97.20639,CGN,,,,,"",7,197,34.8,DEFER,"no grounded population"
MB-UNP-mandalay-west,"Mandalay West",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,mandalay-west,49.95667,-97.18806,CGN,,,,,"",8,198,34.8,DEFER,"no grounded population"
MB-UNP-marchand,"Marchand",COMMUNITY,"Community",02,Eastman,,marchand,49.44444,-96.38611,CGN,,,,,"",74,260,34.8,DEFER,"no grounded population"
MB-UNP-margaret-park,"Margaret Park",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,margaret-park,49.94889,-97.11528,CGN,,,,,"",6,203,34.8,DEFER,"no grounded population"
MB-UNP-maybank,"Maybank",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,maybank,49.83528,-97.15583,CGN,,,,,"",7,200,34.8,DEFER,"no grounded population"
MB-UNP-mayfeld,"Mayfeld",COMMUNITY,"Community",08,Central Plains,,mayfeld,50.11833,-98.99944,CGN,,,,,"",135,74,34.8,DEFER,"no grounded population"
MB-UNP-meadowood,"Meadowood",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,meadowood,49.83139,-97.09889,CGN,,,,,"",8,204,34.8,DEFER,"no grounded population"
MB-UNP-meadows-west,"Meadows West",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,meadows-west,49.95028,-97.20000,CGN,,,,,"",8,197,34.8,DEFER,"no grounded population"
MB-UNP-mission-gardens,"Mission Gardens",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,mission-gardens,49.89139,-97.04083,CGN,,,,,"",7,209,34.8,DEFER,"no grounded population"
MB-UNP-moss-spur,"Moss Spur",COMMUNITY,"Unincorporated Community",01,Eastman,,moss-spur,49.98806,-96.13417,CGN,,,,,"",73,274,34.8,DEFER,"no grounded population"
MB-UNP-niakwa-park,"Niakwa Park",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,niakwa-park,49.85917,-97.09000,CGN,,,,,"",5,205,34.8,DEFER,"no grounded population"
MB-UNP-niakwa-place,"Niakwa Place",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,niakwa-place,49.85250,-97.08222,CGN,,,,,"",6,206,34.8,DEFER,"no grounded population"
MB-UNP-norberry,"Norberry",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,norberry,49.84222,-97.11111,CGN,,,,,"",6,204,34.8,DEFER,"no grounded population"
MB-UNP-north-kildonan,"North Kildonan",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,north-kildonan,49.94083,-97.08861,CGN,,,,,"",6,205,34.8,DEFER,"no grounded population"
MB-UNP-north-main,"North Main",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,north-main,49.95833,-97.09083,CGN,,,,,"",8,205,34.8,DEFER,"no grounded population"
MB-UNP-old-kildonan,"Old Kildonan",NEIGHBORHOOD,"Neighborhood",11,Winnipeg Metro,winnipeg,old-kildonan,49.95750,-97.09889,CGN,,,,,"",7,205,34.8,DEFER,"no grounded population"
