Community_ID,Name,CGN_Generic,County,Region,Latitude,Longitude,Status,Defer_Reason,Data_Sources
NB-C-0001,Aboushagan Road,Locality,Westmorland,Greater Moncton & Southeast,45.98466,-64.352993,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1442,River Glade,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,45.987359,-65.117009,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1443,River View,Dispersed Rural Community,Albert,Greater Moncton & Southeast,45.755754,-65.083671,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1444,River de Chute,Dispersed Rural Community,Victoria; Carleton,,46.593589,-67.727634,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1445,River de Chute Siding,Dispersed Rural Community,Carleton,Capital & River Valley,46.595739,-67.717074,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1446,Riverbank,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.672657,-65.653009,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1447,Riverbank,Dispersed Rural Community,Carleton,Capital & River Valley,46.398516,-67.597162,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1448,Riverview Heights,Urban Community,Albert,Greater Moncton & Southeast,46.066667,-64.816667,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1449,Riverview Heights,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.444147,-65.971747,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1450,Rivière-au-Portage,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.933333,-64.916667,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1451,Rivière-des-Caches,Dispersed Rural Community,Northumberland,Miramichi River Region,47.233479,-65.113064,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1452,Rivière-du-Nord,Town,Gloucester,Acadian Peninsula & Chaleur,47.8151685,-65.1726094,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1453,Rivière-du-Portage,Dispersed Rural Community,Northumberland,Miramichi River Region,47.420701,-64.93559,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1454,Rivière-à-la-Truite,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.516667,-64.966667,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1455,Rivière-à-la-Truite,Dispersed Rural Community,Madawaska,Northwest & Madawaska,47.450325,-68.519529,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1456,Roach,Locality,York,Capital & River Valley,45.671612,-66.931151,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1457,Roachville,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.72813,-65.536189,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1458,Robertville,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.69627,-65.773426,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1459,Robichaud,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.217533,-64.377087,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1460,Robichaud Settlement,Dispersed Rural Community,Northumberland,Miramichi River Region,47.24988,-65.125942,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1461,Robinsonville,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.872335,-66.947117,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1462,Rocheville,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.661581,-65.293214,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1463,Rockport,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,45.730889,-64.501903,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1464,Rockville,Settlement,Kings,Fundy & Greater Saint John,45.690751,-65.432662,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1465,Rocky Corner,Urban Community,Charlotte,Fundy & Greater Saint John,44.776705,-66.766169,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1466,Rocky Corner,Locality,Saint John,Fundy & Greater Saint John,45.21846,-65.977992,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1467,Rollingdam,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,45.313648,-67.078829,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1468,Rosaireville,Dispersed Rural Community,Northumberland,Miramichi River Region,46.824608,-65.299918,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1469,Rosborough Settlement,Dispersed Rural Community,York,Capital & River Valley,45.901383,-67.078906,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1470,Rosedale,Dispersed Rural Community,Carleton,Capital & River Valley,46.235339,-67.553248,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1471,Rosevale,Dispersed Rural Community,Albert,Greater Moncton & Southeast,45.851812,-64.848841,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1472,Ross,Dispersed Rural Community,York,Capital & River Valley,46.213081,-66.610082,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1473,Ross Corner,Locality,Albert,Greater Moncton & Southeast,45.743686,-65.015332,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1474,Rossville,Dispersed Rural Community,York,Capital & River Valley,46.013159,-67.261416,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1475,Rothwell,Suburban Community,Queens,Capital & River Valley,46.069535,-66.059716,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1476,Rough Waters,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.589725,-65.641248,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1477,Rowena,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.781917,-67.633792,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1478,Roy,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.4177,-64.796167,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1479,Roy Settlement,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.630062,-65.609601,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1480,Royal Road,Dispersed Rural Community,York,Capital & River Valley,46.027382,-66.698977,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1481,Royalton,Dispersed Rural Community,Carleton,Capital & River Valley,46.484562,-67.771532,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1482,Rusagonis,Dispersed Rural Community,Sunbury,Capital & River Valley,45.802761,-66.620402,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1483,Rusagonis Station,Dispersed Rural Community,Sunbury,Capital & River Valley,45.771513,-66.578605,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1484,Russelltown,Dispersed Rural Community,Northumberland,Miramichi River Region,46.542862,-66.174486,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1485,Russellville,Dispersed Rural Community,Northumberland,Miramichi River Region,47.112361,-65.386084,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1486,Saint John East,Urban Community,Saint John,Fundy & Greater Saint John,45.287799,-66.040657,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1487,Saint John West,Urban Community,Saint John,Fundy & Greater Saint John,45.259374,-66.077759,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1488,Saint-Amand,Dispersed Rural Community,Madawaska,Northwest & Madawaska,47.147356,-67.774439,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1489,Saint-Amateur,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.674966,-65.172334,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1490,Saint-André-de-Shédiac,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.175737,-64.30651,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1491,Saint-Anselme,Urban Community,Westmorland,Greater Moncton & Southeast,46.063954,-64.712613,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1492,Saint-Arthur,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.889204,-66.757969,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1493,Saint-Athanase,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.729036,-65.400058,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1494,Saint-Aubin,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.966667,-66.583333,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1495,Saint-Camille,Dispersed Rural Community,Kent,Greater Moncton & Southeast,47.001444,-64.841333,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1496,Saint-Charles-Nord,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.651987,-65.031878,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1497,Saint-Cyrille,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.378619,-64.915521,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1498,Saint-Damien,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.342741,-64.825054,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1499,Saint-Fabien,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.431635,-64.877209,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1500,Saint-François de Madawaska,Village,Madawaska,Northwest & Madawaska,47.243078,-68.702471,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1501,Saint-François-de-Kent,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.451315,-64.687426,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1502,Saint-Gabriel-de-Kent,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.523272,-64.818106,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1503,Saint-Grégoire,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.422196,-64.701715,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1504,Saint-Ignace,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.697727,-65.079244,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1505,Saint-Irénée,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.504777,-65.015291,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1506,Saint-Jean-Baptiste,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.479156,-64.707125,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1507,Saint-Jean-Baptiste-de-Restigouche,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.767315,-67.211884,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1508,Saint-Joseph-de-Kent,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.441643,-64.755372,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1509,Saint-Joseph-de-Madawaska,Dispersed Rural Community,Madawaska,Northwest & Madawaska,47.454886,-68.312609,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1510,Saint-Laurent,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.724048,-65.774568,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1511,Saint-Lazare,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.413288,-64.911153,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1512,Saint-Luc,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.735125,-65.176222,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1513,Saint-Léonard-Parent,Dispersed Rural Community,Madawaska,Northwest & Madawaska,47.146079,-67.902355,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1514,Saint-Marcel,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.319073,-64.580192,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1515,Saint-Martin-de-Kent,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.34566,-64.663209,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1516,Saint-Martin-de-Restigouche,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.568955,-67.336463,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1517,Saint-Maure,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.950412,-66.468221,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1518,Saint-Maurice,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.492865,-64.803136,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1519,Saint-Norbert,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.468433,-64.970928,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1520,Saint-Olivier,Locality,Kent,Greater Moncton & Southeast,46.761367,-64.943859,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1521,Saint-Philippe,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.215604,-64.69239,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1522,Saint-Pierre-de-Kent,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.515615,-64.758744,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1523,Saint-Pons,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.477725,-64.961509,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1524,Saint-Raphaël-sur-Mer,Urban Community,Gloucester,Acadian Peninsula & Chaleur,47.797481,-64.561532,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1525,Saint-Sauveur,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.524634,-65.290012,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1526,Saint-Sosime,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.380911,-65.253768,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1527,Saint-Thomas-de-Kent,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.445301,-64.63994,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1528,Saint-Wilfred,Dispersed Rural Community,Northumberland,Miramichi River Region,47.255416,-65.21649,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1529,Saint-Édouard-de-Kent,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.544038,-64.706302,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1530,Sainte-Anne-de-Kent,Rural Village,Kent,Greater Moncton & Southeast,46.551909,-64.774018,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1531,Sainte-Anne-du-Bocage,Suburban Community,Gloucester,Acadian Peninsula & Chaleur,47.773248,-65.014847,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1532,Sainte-Cécile,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.855154,-64.66544,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1533,Sainte-Louise,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.690717,-65.795682,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1534,Sainte-Marie-de-Kent,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.416394,-64.826886,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1535,Sainte-Marie-sur-Mer,Urban Community,Gloucester,Acadian Peninsula & Chaleur,47.773916,-64.575335,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1536,Sainte-Rose-Gloucester,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.618661,-64.933186,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1537,Sainte-Rosette,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.719359,-65.799402,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1538,Salem,Dispersed Rural Community,Albert,Greater Moncton & Southeast,45.913457,-64.704134,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1539,Salem,Dispersed Rural Community,Kings,Fundy & Greater Saint John,46.03511,-65.400438,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1540,Salina,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.528406,-65.705482,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1541,Salmon Beach,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.666011,-65.529283,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1542,Salmon Creek,Dispersed Rural Community,Queens,Capital & River Valley,45.830449,-65.833034,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1543,Salmon River,Dispersed Rural Community,Saint John,Fundy & Greater Saint John,45.421999,-65.408189,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1544,Salmonhurst Corner,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.978494,-67.629318,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1545,Salt Springs,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.544546,-65.651366,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1546,Samp Hill,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.989182,-65.364104,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1547,Sand Brook,Dispersed Rural Community,Sunbury,Capital & River Valley,45.505498,-66.56686,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1548,Sand Hill,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.628623,-65.612325,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1549,Sand Point,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.345174,-66.197905,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1550,Sandy Point Road,Dispersed Rural Community,Saint John,Fundy & Greater Saint John,45.31351,-66.07532,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1551,Sandyville,Urban Community,York,Capital & River Valley,45.987532,-66.590116,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1552,Sapin-Court,Dispersed Rural Community,Northumberland,Miramichi River Region,46.716667,-65.466667,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1553,Saumarez,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.495274,-64.936524,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1554,Savoy Landing,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.752391,-64.686842,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1555,Scotch Lake,Dispersed Rural Community,York,Capital & River Valley,45.957395,-66.96915,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1556,Scotch Ridge,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,45.28333,-67.3979,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1557,Scotch Settlement,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.230949,-64.743285,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1558,Scotch Settlement,Dispersed Rural Community,York,Capital & River Valley,45.988043,-66.936588,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1559,Scotchtown,Dispersed Rural Community,Queens,Capital & River Valley,45.896065,-66.149242,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
